Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,sentiment_score
2023-01-03,232.51052856445312,238.49846380336683,230.39484781786445,235.90725134496904,25740000,,,,0.0,0.0,0.0
2023-01-04,222.33978271484372,225.9985278733158,219.2924376104367,225.4259409938991,50623400,,,,-0.8113415492566105,-0.1622683098513221,0.0
2023-01-05,215.7501678466797,220.8355534662342,215.2163940531657,220.49587519530556,39585600,,,,-1.9634292306159296,-0.5225004940042436,0.0
2023-01-06,218.29283142089844,219.09834182718123,212.8774972822173,216.4197883428899,43613600,,,,-2.6408532060382583,-0.9461710364110464,0.0
2023-01-09,220.4182281494141,224.41666688908288,219.7291868413214,219.76800002138827,27369800,,,,-2.971955975321862,-1.3513280241932095,0.0
2023-01-10,222.09716796875,224.4845707252657,220.62201553173728,221.0393201111181,27033900,,,,-3.0635660115335384,-1.6937756216612756,0.0
2023-01-11,228.8129730224609,228.9876545278325,224.29047536414728,224.4651568695189,28669300,,,,-2.564694086770487,-1.867959314683118,0.0
2023-01-12,231.47210693359372,232.82109060207105,226.6681731391479,228.3180070431901,27269500,,,,-1.932488089139042,-1.8808650695743028,0.0
2023-01-13,232.1708984375,232.3067667845128,227.98807845959973,230.00670447846076,21333300,,,,-1.3594032919465064,-1.7765727140487435,0.0
2023-01-17,233.25784301757807,233.80131636601,230.09402846864725,230.94806647820477,29831300,,,,-0.8082056263114055,-1.582899296501276,0.0
2023-01-18,228.8518218994141,235.2279643938236,228.57038560512123,234.44186787994613,30028700,,,,-0.7186227509658067,-1.4100439873941824,0.0
2023-01-19,225.08631896972656,228.57039830777435,223.8732033417471,226.8817360225524,28623000,,,,-0.940629304547997,-1.3161610508249455,0.0
2023-01-20,233.1316680908203,233.63632824749808,227.59015038517927,227.92982862321077,35389800,,,,-0.4620524088963975,-1.145339322439236,0.0
2023-01-23,235.42205810546875,237.9356299735096,232.578507553011,233.98573343923675,31934000,,,52.75842069320048,0.1008757288527135,-0.8960963121808461,0.0
2023-01-24,234.89794921875,236.7515930613996,233.3451704275577,235.34438219144687,40234400,,,52.23963149471949,0.4989574557400829,-0.6170855585966604,0.0
2023-01-25,233.5101318359375,236.12075825686085,224.08664593705,227.5610098347346,66526600,,,62.54630784882047,0.6944496447780182,-0.3547785179217246,0.0
2023-01-26,240.68209838867188,240.9829486422917,234.85914439539755,236.46045082013288,33454500,,,77.64143758435267,1.411821772649489,-0.0014584598074818,0.0
2023-01-27,240.83741760253903,242.45813826853885,239.54666082597973,241.6429281386719,26498900,,,76.39171316904478,1.970166462285789,0.3928665246111723,0.0
2023-01-30,235.54820251464844,238.35292478678215,235.05324194345323,237.2950768809861,25867400,,,66.49032557632106,1.963232278068972,0.7069396753027323,0.0
2023-01-31,240.49771118164065,240.63357952072693,235.7811176840173,236.26636386768823,26541100,230.27939529418944,,68.7203336785866,2.330259095458956,1.031603559333977,0.0
2023-02-01,245.29193115234372,247.65022035562143,238.22674832599188,240.68209268360533,31259900,230.918465423584,,67.44754500239264,2.973704957510506,1.420023838969283,0.0
2023-02-02,256.79229736328125,256.8796381260482,249.65917223320272,251.182852423541,39940400,232.64109115600587,,72.58089273904488,4.361348963608464,2.008288863897119,0.0
2023-02-03,250.7266998291016,256.4040858932105,249.51358441442335,251.88158807324123,29077300,234.38991775512696,,65.10263587271726,4.914967125618375,2.5896245162413702,0.0
2023-02-06,249.19332885742188,250.6781810803212,247.2620584126065,249.8435718125182,22518000,235.93494262695316,,62.876379125911214,5.1703823359978855,3.105776080192673,0.0
2023-02-07,259.6648864746094,260.83917372488975,252.4055942735457,252.8423276033304,50841400,237.89727554321288,,72.67524210063922,6.146910161615068,3.7140028964771528,0.0
2023-02-08,258.8594665527344,268.5935048183664,258.3547915146365,265.13855400297484,54686000,239.7353904724121,,75.98565794864992,6.777695784366529,4.326741474055028,0.0
2023-02-09,255.8412322998047,265.8955501652922,255.0454213286766,265.7208390034506,42375100,241.0868034362793,,68.9381800746587,6.953891522364131,4.852171483716849,0.0
2023-02-10,255.3365478515625,256.29732581806934,252.96854410513563,253.812867726257,25818500,242.2800254821777,,67.11708356066647,6.972430261136481,5.276223239200776,0.0
2023-02-13,263.3139953613281,266.49720913120274,259.26702917112374,259.742590569191,44630900,243.83718032836916,,71.65041148330698,7.543874598433604,5.729753511047342,0.0
2023-02-14,264.1389465332031,266.85631358119707,261.3342091005598,264.624192764422,37047900,245.3812355041504,,73.53822585645891,7.971425388107349,6.178087886459343,0.0
2023-02-15,262.0276794433594,263.39950469785816,258.9726863891012,261.0547562578646,28922400,247.04002838134767,,67.7876404162924,8.047138456746154,6.551898000516706,0.0
2023-02-16,255.0518035888672,259.5175173851741,254.8085727958793,256.8711651698153,29603600,248.53830261230468,,60.63605274719654,7.458272405814284,6.733172881576222,0.0
2023-02-17,251.07254028320312,253.0475730473344,249.06832101285343,252.36654467181947,30000100,249.43534622192385,,61.84851139393937,6.594481448013369,6.705434594863652,0.0
2023-02-21,245.82847595214844,248.5721261983604,244.77771723097973,247.58946437392652,28397400,249.9556671142578,,54.05034406655904,5.424241446711847,6.449195965233292,0.0
2023-02-22,244.69993591308597,247.45331065690425,243.5616174239113,247.21007982984216,22491100,250.4457664489746,,49.52366499862858,4.3555460414739,6.030465980481414,0.0
2023-02-23,247.8716735839844,249.88561709758145,243.6978243086114,248.640276459794,29219100,251.16384353637696,,41.71130803850936,3.721629329732679,5.568698650331667,0.0
2023-02-24,242.47189331054688,244.20369522047608,241.3822242019968,243.1918617404836,24990900,251.2533332824707,,42.233868668548766,2.751807504365076,5.005320421138348,0.0
2023-02-27,243.38644409179688,245.97442307770388,242.63728915469156,245.62417017099744,21190000,251.3807846069336,,44.47251566769326,2.03357157810143,4.410970652530965,0.0
2023-02-28,242.6664886474609,244.6804466802184,241.99516930320848,242.3259744546454,22491000,251.73669891357423,,30.130811210718026,1.390244175035008,3.806825357031774,0.0
2023-03-01,239.60179138183597,244.13560203633548,239.1347775749903,243.97020688018864,27565300,251.691902923584,,28.61923611607577,0.6258922206734212,3.1706387297601037,0.0
2023-03-02,244.3107147216797,244.5928558822364,238.95963779243277,239.87418786109544,24808200,251.6428421020508,,37.66149242150624,0.3955489078059315,2.615620765369269,0.0
2023-03-03,248.37754821777344,248.69861464364337,244.5831538131821,245.3614953141732,30760100,251.22210464477536,,43.08083917458894,0.5349925864977649,2.1994951295949683,0.0
2023-03-06,249.91476440429688,253.0767646369181,249.04886339595808,249.48667584365677,24109800,251.1815078735352,,34.72069877505568,0.7607734825573687,1.9117508001874484,0.0
2023-03-07,247.26840209960935,250.71255821742665,246.528985881538,249.36018084473943,21473200,251.0852615356445,,31.52957198339574,0.7178917388391426,1.6729789879177872,0.0
2023-03-08,246.83059692382807,247.64784879607657,244.0188496513126,247.16138722750551,17340200,250.44354705810548,,32.7288630789208,0.6411891992387382,1.4666210301819775,0.0
2023-03-09,245.48797607421875,252.5319301715648,244.76800759955387,248.8932070956166,26653400,249.77497253417968,,37.53487807836952,0.4666839599905472,1.2666336161436915,0.0
2023-03-10,241.85894775390625,245.94522176909533,240.89576339451983,244.2815315961761,28333900,249.07585830688475,,37.88071590687398,0.0351498585604304,1.0203368646270394,0.0
2023-03-13,247.04461669921875,250.92658497582,239.07637462103207,240.70115431743469,33339700,248.6612617492676,,51.602136423119525,0.1103243689343003,0.8383343654884916,0.0
2023-03-14,253.72862243652344,254.0010397156642,248.93210385508328,249.79800481641536,33620300,248.1819931030273,,60.37560960897351,0.7011615584545439,0.8108998040817021,0.0
2023-03-15,258.2527160644531,259.26456442561187,252.1913943211873,252.9405641280701,46028000,247.88768157958984,242.45001739501956,61.57009108020758,1.5169741010934956,0.9521146634840608,0.0
2023-03-16,268.7213439941406,269.0715820217102,256.1511657925528,258.0289000532813,54768800,248.2223648071289,243.17423370361328,76.28604643060805,2.973960240274664,1.3564837788421815,0.0
2023-03-17,271.86395263671875,275.65834759698896,268.8381754027799,270.7256489942692,69527400,249.06297225952147,244.1647171020508,77.29903787194405,4.332274739721697,1.951641971018085,0.0
2023-03-20,264.85888671875,269.96673338942173,262.5433248107774,269.4802718017387,43466600,249.75228958129884,245.14689147949215,68.98617993988236,4.788301926861095,2.518973962186687,0.0
2023-03-21,266.3669128417969,267.5538803349331,262.2222505034053,267.4371343013886,34558700,250.77921142578128,246.10837310791013,73.52486052692778,5.211319021451402,3.0574429740396303,0.0
2023-03-22,264.917236328125,273.43031336043435,264.81019934883693,265.9971667055635,34873300,251.7900764465332,246.9983532714844,69.21259419082037,5.367710709610151,3.5194965211537346,0.0
2023-03-23,270.1418151855469,273.4497475874127,267.7484328177196,270.4142324494357,36610900,252.90358352661133,247.95924621582031,69.86320522836496,5.845844838991951,3.984766184721378,0.0
2023-03-24,272.9729919433594,273.0313649435058,267.82622136126867,269.7331419789733,28172000,254.42863845825195,248.84244659423828,70.55857397225088,6.379680894384478,4.463749126653998,0.0
2023-03-27,268.896484375,273.8389205347129,268.0597550905618,272.90492269572303,26840200,255.7041404724121,249.5909341430664,68.80392428432171,6.4000341130208085,4.851006123927361,0.0
2023-03-28,267.77764892578125,268.6630125541161,264.68373074732534,268.32248351379377,21878600,256.95969848632814,250.303069152832,67.99868050285637,6.253793674544454,5.13156363405078,0.0
2023-03-29,272.9147033691406,273.5276497515444,270.8715586582149,271.4066545555062,25087000,258.62534408569337,251.0962063598633,72.12369708776869,6.477743045299064,5.400799516300436,0.0
2023-03-30,276.3588256835937,276.757727762298,273.8584356014265,276.53397442659906,25053400,260.2277496337891,252.04634643554687,77.9125005431927,6.854126320458647,5.691464877132079,0.0
2023-03-31,280.4937438964844,281.4374805787577,275.33726286422353,276.04750748202,32766000,261.8335594177246,253.15449493408204,77.53046392780588,7.400754825723595,6.033322866850382,0.0
2023-04-03,279.4527282714844,280.4645469741528,276.26154151333856,278.761931454292,24883300,263.310457611084,254.0809161376953,73.34043667261349,7.661641954341746,6.358986684348656,0.0
2023-04-04,279.404052734375,282.58553031935185,277.9349590223858,279.4527167048261,25824300,264.91724014282227,254.96055603027344,70.88777889821606,7.774845593981468,6.642158466275219,0.0
2023-04-05,276.6409606933594,279.3748723279069,275.25942646851195,278.11008412867955,22064800,266.40775833129885,255.79541625976563,59.22487057241049,7.554518076535828,6.824630388327341,0.0
2023-04-06,283.7043762207031,284.1713602969535,274.3934952141327,275.54153732325625,29770300,268.31857833862307,256.79930114746094,62.63756021771207,7.859268775002818,7.031558065662437,0.0
2023-04-10,281.55426025390625,281.75856581319096,277.00095709388467,281.3791115118309,23103000,270.30334396362304,257.61674438476564,69.8796047582502,7.836950028302226,7.192636458190395,0.0
2023-04-11,275.1718444824219,278.2365761916983,274.0140932371224,278.0127931758795,27276600,271.7097053527832,258.3034329223633,59.39381073809071,7.221015278850871,7.198312222322491,0.0
2023-04-12,275.8139953613281,279.23870411334195,274.32542401576865,277.0788133677007,27403400,272.81397399902346,259.1087487792969,61.829368731493055,6.707380257183786,7.1001258292947504,0.0
2023-04-13,281.9920349121094,282.05040792429327,275.50265429718814,275.91126538247534,24222700,274.0009399414063,259.9386352539062,62.60352333113055,6.721357338194309,7.024372131074663,0.0
2023-04-14,278.3922119140625,280.6688482565068,276.00853859815146,279.22891147364464,20987900,274.4844833374024,260.60064086914065,55.67099135764384,6.3685460105014045,6.893206906960011,0.0
2023-04-17,280.980224609375,283.70442754241606,278.4117226515916,282.0796326398558,23836200,274.9402969360352,261.0843994140625,63.05173889138669,6.226002011388005,6.759765927845611,0.0
2023-04-18,280.56182861328125,283.86005216252715,279.2386674537209,283.6751943988744,20161800,275.7254440307617,261.6811019897461,64.0204319601803,6.009994331352857,6.60981160854706,0.0
2023-04-19,280.6396789550781,281.22340905975057,276.8355460862607,278.2462667608946,17150300,276.43908233642577,262.3100289916992,59.52946721539821,5.778477864786566,6.443544859794962,0.0
2023-04-20,278.3630065917969,281.2039550334732,277.3608970127179,277.52630699953454,23244400,277.1113708496094,262.68399139404295,52.5456644279901,5.3496238307786825,6.224760653991706,0.0
2023-04-21,278.02252197265625,278.51869257683563,275.3956176560884,277.2928296281938,21676400,277.50540618896486,263.0672525024414,46.52627099521862,4.925501540148446,5.964908831223054,0.0
2023-04-24,274.1405029296875,277.2344206340081,271.17309965717897,274.4518454154845,26611000,277.56378173828125,263.43323791503906,43.085050176497646,4.227404191752328,5.6174079033289095,0.0
2023-04-25,267.9624938964844,273.9751515427264,267.91382992661585,271.941745821894,45772200,277.51708221435547,263.6857568359375,37.15600447549611,3.1394536490012683,5.121817052463381,0.0
2023-04-26,287.372314453125,291.45860367890464,284.80381270160626,288.66631890750085,64599200,278.49681549072267,264.16692321777344,58.76927634797901,3.799655249381317,4.857384691846969,0.0
2023-04-27,296.5762023925781,296.93620896142227,287.2556100567553,287.95611603438334,46462600,279.67989044189454,264.81566833496095,60.1628723516015,5.0078195838874535,4.887471670255065,0.0
2023-04-28,298.9403686523437,300.5651336427049,295.0973104351293,295.7783684985938,36469600,280.80896759033203,265.5539221191406,63.68085466079064,6.0859123728535,5.127159810774753,0.0
2023-05-01,297.2863464355469,300.244040638563,296.88744444671465,298.6581714143348,21294100,281.6485977172852,266.3986129760742,68.80057866454683,6.729272046368976,5.447582257893598,0.0
2023-05-02,297.1404724121094,300.8083821173536,295.681087639922,299.42684782678805,26404400,282.5329849243164,267.31997161865235,68.2849329176204,7.145005235471615,5.787066853409202,0.0
2023-05-03,296.1578369140625,300.2538355598004,295.856233076209,298.31772775720617,22360800,283.3706741333008,268.3265588378906,63.33335439776503,7.310910683095642,6.091835619346491,0.0
2023-05-04,297.1404724121094,299.42684782678805,295.1848873161754,297.94798558856564,22519900,284.3956497192383,269.3753695678711,68.56098532204666,7.435965239533118,6.360661543383817,0.0
2023-05-05,302.2386474609375,303.52291347139607,296.03139143498703,297.4421422377088,28197100,285.32236328125,270.4627090454102,70.04957448376223,7.855894138192184,6.659708062345491,0.0
2023-05-08,300.2926940917969,301.80074263730194,297.80201345372643,301.73263089775384,21318600,286.25928497314453,271.6191250610352,68.08770399482107,7.940139654552752,6.915794380786943,0.0
2023-05-09,298.6874389648437,301.6451339704267,298.0161195443124,299.6603622188009,21340800,287.4350646972656,272.7251449584961,66.09406576755208,7.787603514456521,7.09015620752086,0.0
2023-05-10,303.8536376953125,304.524957068624,299.33928955394174,300.2635487654328,30078000,288.83704681396483,273.9488879394532,71.61720168967165,7.991465941433319,7.270418154303352,0.0
2023-05-11,301.713134765625,302.6957964886429,297.9674049998212,301.70342572575834,31680200,289.82310180664064,275.1911148071289,69.49550869029753,7.889364008731434,7.394207325188969,0.0
2023-05-12,300.6040954589844,302.23859938067807,298.2982721245842,302.14130111816417,19774700,290.9336959838867,276.316982421875,72.81888077992053,7.630991962822918,7.441564252715759,0.0
2023-05-15,301.0807800292969,301.50886857686805,299.26141854774806,300.7305419583336,16336500,291.9387237548828,277.3710470581055,81.67101507643278,7.379626969924402,7.429176796157488,0.0
2023-05-16,303.2990417480469,305.2157014683238,301.4407550392499,301.4407550392499,26730300,293.0755844116211,278.4387326049805,72.69198225641927,7.275545622910783,7.398450561508147,0.0
2023-05-17,306.1656799316406,306.58494426267947,302.9870076180216,304.49835287265563,24315000,294.35188446044924,279.6166781616211,66.67384784532803,7.339765897042525,7.386713628615023,0.0
2023-05-18,310.57293701171875,311.07998209113083,305.89270858681226,306.6824967615632,27276000,295.96238098144534,280.8915249633789,68.8845709484298,7.658012934194176,7.440973489730855,0.0
2023-05-19,310.3973999023437,310.7971739556616,308.47655029580653,308.8373140190984,27546700,297.5811248779297,282.1897134399414,72.3580552863874,7.806078018004541,7.513994395385593,0.0
2023-05-22,313.16656494140625,314.5413890695808,310.0756729757329,310.650948929026,24115700,299.5324279785156,283.6158657836914,75.08471548303827,8.054027325895106,7.622000981487496,0.0
2023-05-23,307.3942565917969,314.66812088311536,307.38449657033,312.0452341385488,30797200,301.50401611328124,284.82285858154296,65.29446608628322,7.69603677483309,7.636808140156615,0.0
