Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2023-01-03,232.51052856445312,238.49846380336683,230.39484781786445,235.90725134496904,25740000,,,,0.0,0.0
2023-01-04,222.33981323242188,225.99855889308043,219.29246770974694,225.42597193507248,50623400,,,,-0.8113391148059179,-0.16226782296118358
2023-01-05,215.75013732910156,220.83552222933494,215.21636361108918,220.49584400645332,39585600,,,,-1.9634297854765066,-0.5225002154642482
2023-01-06,218.2928466796875,219.09835714227594,212.87751216247153,216.4198034707522,43613600,,,,-2.6408524449525714,-0.946170661361913
2023-01-09,220.418212890625,224.41665135349578,219.7291716302323,219.76798480761224,27369800,,,,-2.971956626348174,-1.3513278543591651
2023-01-10,222.09719848632812,224.48460157088834,220.62204584662,221.03935048334114,27033900,,,,-3.063564109820277,-1.6937751054513877
2023-01-11,228.81298828125,228.98766979827053,224.2904903213458,224.4651718383663,28669300,,,,-2.5646914239448506,-1.8679583691500805
2023-01-12,231.47213745117188,232.8211212975009,226.66820302336927,228.3180371449277,27269500,,,,-1.9324836431205483,-1.8808634239441742
2023-01-13,232.17088317871094,232.30675151679418,227.98806347571494,230.00668936190732,21333300,,,,-1.3594011511824817,-1.776570969391836
2023-01-17,233.25782775878906,233.80130107166906,230.0940134168222,230.948051370512,29831300,,,,-0.8082053160546252,-1.582897838724394
2023-01-18,228.85182189941406,235.22796439382358,228.57038560512123,234.44186787994613,30028700,,,,-0.7186226611774771,-1.4100428032150107
2023-01-19,225.0862579345703,228.57033632786354,223.8731426355433,226.88167450054485,28623000,,,,-0.940634257415951,-1.3161610940551989
2023-01-20,233.1316680908203,233.63632824749806,227.59015038517927,227.92982862321074,35389800,,,,-0.46205638721912123,-1.1453401526879834
2023-01-23,235.42202758789062,237.93559913009912,232.57847740404011,233.98570310784828,31934000,,,52.7583854002527,0.10087012494886949,-0.8960980971606128
2023-01-24,234.89796447753906,236.75160844059997,233.3451855854794,235.34439747923588,40234400,,,52.23964260306582,0.49895429377099276,-0.6170876189742918
2023-01-25,233.51016235351562,236.1207891156233,224.08667522306712,227.5610395748184,66526600,,,62.54628204609661,0.6944496492648682,-0.35478016532645984
2023-01-26,240.68209838867188,240.9829486422917,234.85914439539755,236.46045082013288,33454500,,,77.6414714184647,1.4118218234760604,-0.001459767565955783
2023-01-27,240.83741760253906,242.45813826853885,239.54666082597973,241.6429281386719,26498900,,,76.39172359194995,1.9701665488391882,0.39286549571507307
2023-01-30,235.54818725585938,238.35290934630353,235.0532267167277,237.2950615090347,25867400,,,66.49032557632106,1.9632311744017557,0.7069386314524096
2023-01-31,240.49769592285156,240.6335642533175,235.78110272448055,236.26634887736424,26541100,230.27939376831054,,68.72030454346888,2.3302570718601316,1.031602319533954
