ticker,headline,published_at,url,scraped_at
OGDC.KA,Jura Announces Commencement of Drilling in Maru Lease,"Sat, 27 Jun 2026 03:26:00 +0000",https://finance.yahoo.com/energy/articles/jura-announces-commencement-drilling-maru-032600123.html?.tsrc=rss,2026-09-13 01:13:49
