Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2023-01-03,88.27996826171875,90.19177661489522,87.68561774395883,88.7455317496589,28131200,,,,0.0,0.0
2023-01-04,87.249755859375,89.7955306240279,86.4473858159188,89.49835541423235,34854800,,,,-0.08218218594196003,-0.016436437188392005
2023-01-05,85.38748168945312,86.74457088411417,85.0903140033644,86.64551498875126,27194400,,,,-0.2941908729735303,-0.07198732434541967
2023-01-06,86.5167236328125,86.86343055515435,84.06010451251869,85.97191250445123,41381500,,,,-0.36685996422062317,-0.13096185232046037
2023-01-09,87.19032287597656,89.20119450702028,87.03183496091958,87.52712197637781,29003900,,,,-0.3658792845267982,-0.17794533876172797
2023-01-10,87.5865478515625,87.8341913419079,85.02096491917445,85.1695525248776,30467800,,,,-0.3293336908791815,-0.2082230091852187
2023-01-11,90.65733337402344,90.7365811115069,88.17099795969153,88.33939373373373,26862000,,,,-0.05198506510848233,-0.17697542036987143
2023-01-12,90.27100372314453,91.00403390685888,88.9040143567913,90.61771066077036,30258100,,,,0.13508496942931458,-0.11456334241003423
2023-01-13,91.25167083740234,91.32101070844415,89.28042332532422,89.99363774602796,26329200,,,,0.3583402367210482,-0.019982626583817747
2023-01-17,90.42948913574219,91.38043914022266,89.20117965797311,91.19222768728588,32602400,,,,0.4635845384642323,0.07673080642579226
2023-01-18,90.26111602783203,91.92528084237877,89.78563712761265,91.27149829926222,29116700,,,,0.5273264125497974,0.1668499276505933
2023-01-19,92.17292022705078,92.72763928780023,89.77572523421122,89.8648808303919,37000400,,,,0.7237658065710377,0.2782331034346822
2023-01-20,97.09606170654297,97.37342877925906,94.12433965904754,94.20358739410928,63191100,,,,1.2621525061588983,0.47501698397952546
2023-01-23,98.84938049316406,99.09702399348039,96.58096512336888,97.02672040094633,40005100,,,77.6568109803621,1.8094478291999678,0.741903153023614
2023-01-24,96.7790756225586,98.6710755675798,96.28378862846672,97.17530672932803,33078500,,,70.0654525752521,2.052467447839689,1.004016011986829
2023-01-25,94.32245635986328,95.25359832710816,92.87621924407682,94.66915574421624,42330000,,,65.64419911133312,2.023507863734565,1.2079143823363763
2023-01-26,96.60076141357422,96.65029313054593,94.48093391582255,95.5903793816701,30114000,,,74.3545674331667,2.1595039447033884,1.3982322948097787
2023-01-27,98.43334197998047,99.37438426539468,96.39275438266596,96.39275438266596,33879800,,,75.11486266808122,2.3876326123586296,1.5961123583195491
2023-01-30,96.0262451171875,97.36351849369827,95.49133425508724,96.56115597928776,27226200,,,67.35410255826247,2.3471372875653316,1.7463173441687057
2023-01-31,97.90833282470703,97.94795669253232,95.9073766231504,95.95690834730202,29870700,92.16349945068359,,69.15443101345556,2.4388002287109884,1.8848139210771624
2023-02-01,99.48336029052734,100.23619874627202,96.66022552833587,97.77957157580664,35531100,92.72366905212402,,67.3414082870359,2.608466544788442,2.0295444458194183
2023-02-02,106.72444152832031,106.83340527382167,104.61452161152837,104.80273309148161,69883800,93.6974033355713,,75.46767627979919,3.289305990373464,2.2814967547302274
2023-02-03,103.7923355102539,106.7937733186172,101.61307588023179,101.95977524535176,65309300,94.61764602661133,,68.30538667683503,3.5513420446997657,2.5354658127241354
2023-02-06,101.9300765991211,103.37631388102743,100.91968678297297,101.43478954816082,31999600,95.38831367492676,,66.29250450004096,3.5676135468342807,2.7418953595461644
2023-02-07,106.62537384033203,107.16028465247165,102.14798314396651,102.24703902233036,49010200,96.36006622314453,,70.54725599884432,3.914258936160664,2.976368074869064
2023-02-08,98.43334197998047,102.16780266804861,97.11587673441662,101.08808062599397,94743500,96.90240592956543,,56.78986009958653,3.4877448456486206,3.0786434290249756
2023-02-09,94.11443328857422,99.08711120195127,92.7474363981296,99.05739519259022,119455000,97.07526092529297,,46.72327097390644,2.769306675754649,3.0167760783709108
2023-02-10,93.6785888671875,95.8380406275546,93.36160546921987,94.5502913222284,54980700,97.24564018249512,,44.1479806766088,2.140100501331034,2.8414409629629356
2023-02-13,93.71820831298828,94.30264335517856,92.95546208803488,93.84698021445055,50076100,97.36896705627441,,46.36898012792387,1.6259046167458564,2.59833369371952
2023-02-14,93.78755950927734,93.95595529862078,91.39037191368443,93.53991597524963,54726100,97.53687057495117,,49.32737000617081,1.2100480548318586,2.3206765659419877
2023-02-15,96.0262451171875,96.20454873788759,93.26254277507603,93.5993343044652,50169000,97.82512702941895,,49.27682817372872,1.0490293946489686,2.066347131683384
2023-02-16,94.6097183227539,96.7592619405205,93.84697216323715,94.47103857692892,42462600,97.9469669342041,,45.13607197025722,0.7979211343269412,1.8126619322120956
2023-02-17,93.46065521240234,94.65924884324633,92.33140145912851,93.95594221146911,34284100,97.76519660949707,,46.62847279523836,0.5004276208918839,1.5502150699480532
2023-02-21,90.92479705810547,92.22244670375007,90.85545717377668,92.1233908057776,33629300,97.36896743774415,,40.977731008945135,0.059355099528573874,1.2520430758641574
