Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2023-01-02,185.47833251953125,188.85727205910348,180.61592748224206,180.61592748224206,991032,,,,0.0,0.0
2023-01-03,184.99069213867188,186.80379788425344,180.6983254593462,186.46040854990738,741967,,,,-0.03890008736200912,-0.007780017472401824
2023-01-04,185.6431427001953,188.85726188184933,184.7434643090762,186.117021664534,572134,,,,-0.01688671970518385,-0.00960135791895823
2023-01-05,190.58106994628906,191.9546272071632,187.1403023009767,187.1403023009767,948010,,,,0.39446138820102306,0.07121119130503804
2023-01-06,195.51214599609375,197.77852817369984,190.22396283265616,191.88595547074564,1293271,,,,1.1056095748560892,0.2780908680152483
2023-01-09,192.46286010742188,195.73193349293427,191.76922785827117,195.04515477892397,555598,,,,1.406929541089454,0.5038586026300895
2023-01-10,194.38583374023438,196.96810719597295,193.6715780802628,193.6715780802628,924757,,,,1.7803726586637367,0.759161413836819
2023-01-11,193.39688110351562,195.7319244312823,191.74861645796398,195.5258992101466,361431,,,,1.9737763420544638,1.002084399480348
2023-01-12,191.94090270996094,195.04513463145503,191.61124141611253,193.67845183857142,542972,,,,1.9866638421818266,1.1990002880206438
2023-01-13,191.04122924804688,192.17440984631446,189.55778482603745,191.6043718210554,165391,,,,1.9023520194829757,1.3396706343131104
2023-01-16,188.21170043945312,191.26787413683857,187.49059116465685,190.92448477573114,357099,,,,1.5888991250079414,1.3895163324520765
2023-01-17,181.85899353027344,189.54404895099532,178.9470585146099,187.66228199753232,1511737,,,,0.8184406180629082,1.2753011895742428
2023-01-18,185.12806701660156,186.04834797108217,182.33974713634484,183.71330455356775,523941,,,,0.4662588680203328,1.1134927252634608
2023-01-19,183.6033935546875,186.46039512581737,183.02650202957764,186.46039512581737,450886,,,47.184940407133915,0.0633931310761966,0.9034728064260079
2023-01-20,182.6007080078125,184.4000646897349,180.62278217281295,182.8204822025504,267729,,,45.80577780861743,-0.3329511580874396,0.6561880135233185
2023-01-23,181.467529296875,182.99217873034866,180.1077000317268,182.99217873034866,270369,,,44.95973357712354,-0.7300790178991292,0.37893460723882894
2023-01-24,187.57298278808594,188.1773513575361,181.9894689728615,181.9963434662302,1494429,,,52.388228691676524,-0.545854367251593,0.19397681234074454
2023-01-25,196.52171325683594,198.80869797684042,188.86413523803978,188.86413523803978,2632053,,,56.68780924542913,0.3185605886517635,0.21889356760294834
2023-01-26,203.78782653808594,205.69019576172533,196.41868443356742,197.97081081458518,3213854,,,58.851183013718845,1.5718114216825825,0.4894771384188752
2023-01-27,198.9116973876953,203.78782983842228,198.24552128016023,203.7672273179344,1226246,189.75488510131837,,56.637904523590166,2.1468117555452864,0.8209440618441575
2023-01-30,195.9310760498047,201.56264809187383,195.31983302500387,198.41033677843373,1378169,190.27752227783202,,51.556652599729276,2.3350751382493513,1.1237702771251963
