Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2023-01-02,66.78392791748047,67.62426640444774,65.90329937946976,67.04869173737814,103673,,,,0.0,0.0
2023-01-03,66.74940490722656,67.5724769808914,66.21987718758837,67.27893262686476,174878,,,,-0.0027539723279517148,-0.0005507944655903429
2023-01-04,66.42707824707031,67.19834623739507,65.75940948712964,67.05445256236852,123547,,,,-0.030592926701885403,-0.006559220912849355
2023-01-05,66.20259857177734,67.33648140786228,66.1335324197552,67.33648140786228,110505,,,,-0.06996264651449735,-0.019239906033178954
2023-01-06,65.88603973388672,66.8990524834527,65.62127588629417,66.2026031991165,31589,,,,-0.12526313034167913,-0.04044455089487899
2023-01-09,64.67156982421875,66.18532961496277,63.8945449033621,65.61551192517273,65165,,,,-0.2640430106887379,-0.08516424285365079
2023-01-10,64.79244232177734,65.6730708900347,64.03268391080177,65.38528354661536,123426,,,,-0.3601223984979782,-0.14015587398251628
2023-01-11,64.6082534790039,65.49463895346527,63.94634176332261,65.49463895346527,95244,,,,-0.4459874402393069,-0.2013221872338744
2023-01-12,64.45286560058594,65.0284403788358,64.17658777485968,65.0284403788358,73626,,,,-0.5205737573721052,-0.2651725012615206
2023-01-13,64.18234252929688,64.46437293131103,64.00391136814405,64.45286336831097,96463,,,,-0.5946580541758806,-0.3310696118443926
2023-01-16,64.24565124511719,65.27017353482788,64.00390652752986,65.27017353482788,40445,,,,-0.6408743087666693,-0.39303055122884795
2023-01-17,63.31321334838867,65.02267081140097,63.08298260341002,65.02267081140097,275307,,,,-0.7441627243957214,-0.46325698586222264
2023-01-18,63.52617263793945,64.46435769133436,62.96786455175698,63.8887830690903,1088179,,,,-0.7996180044327161,-0.5305291895763213
2023-01-19,63.11177062988281,63.83123904930399,62.766426666818,63.48013810932351,413322,,,8.891659905197073,-0.8670111275609997,-0.597825577173257
2023-01-20,62.242637634277344,63.485880892906906,61.580725958133954,63.313206754335326,70498,,,7.443261113271859,-0.9792640854726358,-0.6741132788331328
2023-01-23,61.908809661865234,63.01966894275523,61.73038292063954,63.01966894275523,39064,,,7.047901058051693,-1.0826820065876035,-0.7558270243840269
2023-01-24,62.19084548950195,62.449852337150745,61.59224729959243,61.59224729959243,49367,,,12.139886689299715,-1.1288706023324266,-0.830435739973707
2023-01-25,65.08598327636719,65.60400134599523,62.16206296449875,62.16206296449875,258446,,,43.24511557753692,-0.9212424638374799,-0.8485970847464617
2023-01-26,65.97811889648438,66.76665772810162,64.75214650354684,65.03993382134038,409976,,,50.52076141886668,-0.676904841886639,-0.8142586361744972
2023-01-27,64.57947540283203,66.47887354638611,63.888787564059385,66.47887354638611,102269,64.54696006774903,,49.489781253909804,-0.5893309171522816,-0.7692730923700541
2023-01-30,64.16506958007812,65.90330324440198,64.06146595827826,65.6040063321393,94259,64.4160171508789,,46.63373445838293,-0.5470608603618246,-0.7248306459684082
2023-01-31,65.0341796875,65.55795473659114,64.18233164872443,64.2629117499252,133130,64.33025588989258,,52.12889689529672,-0.4383782618813825,-0.6675401691510031
2023-02-01,65.25291442871094,65.61552495946569,64.78094328447854,65.60976798210184,50437,64.27154769897462,,53.973701661645734,-0.33078338899376547,-0.6001888131195556
2023-02-02,65.7133560180664,66.17381748954604,64.53343063323963,65.61550938254494,95518,64.24708557128906,,57.463469823738734,-0.20598541719313346,-0.5213481339342713
2023-02-03,65.01116180419922,66.16231122537167,64.75215494095004,66.16231122537167,60069,64.20334167480469,,53.512934595982934,-0.16187730914280962,-0.44945396897597895
2023-02-06,65.04570007324219,65.61551781417344,64.1823379967399,65.01116260410721,321097,64.22204818725587,,58.66442666980053,-0.12271972941741183,-0.38410712106426553
2023-02-07,65.23564910888672,65.89756104148698,65.0457127524103,65.89756104148698,97462,64.24420852661133,,58.56907111620178,-0.07548956890401826,-0.3223836106322161
2023-02-08,66.17958068847656,67.04869532047123,64.50465620997839,66.07022009067751,1033562,64.32277488708496,,64.60275172518483,0.03767378336183924,-0.250372131833405
2023-02-09,67.3134536743164,67.63002148886382,66.19108486144118,66.19108486144118,685880,64.46580429077149,,73.5436685136262,0.21635660485236485,-0.15702638449625103
2023-02-10,66.81270599365234,68.34948924530119,66.02992412341379,67.31345312548957,420309,64.59732246398926,,72.42113524779586,0.31393898215119975,-0.06283331116676087
2023-02-13,66.24288177490234,67.34223142130672,66.13928255758096,67.11200069203652,135049,64.69718399047852,,68.05130281009184,0.3413586964064024,0.01800509034787178
