Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2023-01-02,469.4013671875,474.87466124380916,466.1702433167385,474.87466124380916,184508,,,,0.0,0.0
2023-01-03,472.6814270019531,474.87465295074054,468.7551342271485,474.8257087531368,208569,,,,0.2616571931757221,0.052331438635144424
2023-01-04,472.55413818359375,477.322462411839,470.9581629130145,474.38509341238154,114409,,,,0.45352332547366814,0.13256981600284917
2023-01-05,478.5855407714844,480.2598327392752,472.42684871906283,473.40597172158937,225989,,,,1.079814965191531,0.32201884584058554
2023-01-06,486.4576416015625,489.71813775477256,477.8217999005809,482.56075138805926,630424,,,,2.1861675700457113,0.6948485906816108
2023-01-09,480.9060363769531,490.0412404417474,478.7911271987633,486.4282743307308,209418,,,,2.585191358551924,1.0729171442556735
2023-01-10,488.25927734375,496.41535874936864,480.74939082039447,484.77357198952774,409589,,,,3.4549392886809756,1.549321573140734
2023-01-11,486.477294921875,492.4009774411031,484.66591129749855,491.51977266938235,473189,,,,3.954840758248679,2.030425410162323
2023-01-12,487.40740966796875,500.33184501385796,484.69524975822594,489.4146297142077,736603,,,,4.3756292311511515,2.499466174360089
2023-01-13,484.3036193847656,489.51256097107927,475.85378302466756,485.6450131280558,332388,,,,4.407846282985588,2.8811421960851886
2023-01-16,477.332275390625,487.5934655672179,474.3851055241754,487.58369465568484,250608,,,,3.826737087220863,3.0702611743123236
2023-01-17,448.4775085449219,480.7493943489447,442.19152571988036,480.6417051612646,1039177,,,,1.0260378027084016,2.6614164999915393
2023-01-18,470.6938171386719,473.89553863654294,448.63417683496203,448.63417683496203,499573,,,,0.5923061393843341,2.2475944278700983
2023-01-19,470.26300048828125,477.81203055532023,468.99992343442295,471.92749168283956,446402,,,50.45586737511198,0.21137081692683068,1.8403497056814448
2023-01-20,467.629150390625,473.8955316093671,463.1251786182451,468.99991661340255,256925,,,49.087790288529206,-0.2995992676256378,1.4123599110200284
2023-01-23,468.81390380859375,472.818513485723,465.08344738944396,470.4686241486902,79845,,,47.96539023324378,-0.6020074741164763,1.0094864339927276
2023-01-24,465.8960876464844,473.7486732924088,460.383650212249,468.81388496664755,260335,,,46.597267907347295,-1.064836760235039,0.5946217951471744
2023-01-25,463.2034912109375,474.77673213027333,459.2086825569923,469.9790354527853,861650,,,41.860926264728725,-1.6301114235881755,0.1496751514001044
2023-01-26,464.1630554199219,470.4686100448835,461.166941375942,463.7909838922901,934245,,,37.27224420320533,-1.9778672323523097,-0.2758333253503784
2023-01-27,452.3156433105469,467.96203928224975,449.4272484488696,467.0416612909459,1062121,472.7910842895508,,34.77263876346383,-3.1728783934441367,-0.8552423389691302
2023-01-30,442.6908874511719,454.3620168960482,441.5942744703607,453.3339496966534,350886,471.4555603027344,,26.303457806495757,-4.840769333013839,-1.652347737778072
2023-01-31,448.4579162597656,453.2850154725475,443.5427294410283,448.43834455627143,688756,470.244384765625,,31.0159236454966,-5.6323081489939,-2.4483398200212374
2023-02-01,446.45074462890625,453.3339785727074,445.5009940617319,450.406410173479,217983,468.9392150878906,,29.76688776227087,-6.34839005059672,-3.228349866136334
2023-02-02,452.1785888671875,455.1942745453509,444.03227837486463,444.03227837486463,433983,467.6188674926758,,34.530884505770615,-6.3801545066266385,-3.858710794234395
2023-02-03,445.5597229003906,459.20870030632926,440.60536276726685,455.92863218519136,793417,465.5739715576172,,34.64850105383479,-6.860333579139592,-4.459035351215435
2023-02-06,448.08587646484375,450.39659246617816,445.011415817126,449.4076686470585,586180,463.9329635620117,,49.74620413707231,-6.95684529087697,-4.958597339147742
2023-02-07,472.82830810546875,477.9099590442023,446.52904786488347,449.17269200982435,1770068,463.16141510009766,,51.339396680721364,-4.979424361038639,-4.962762743525921
2023-02-08,483.128662109375,487.60326145913643,475.3642237719091,475.3642237719091,686338,462.99398345947264,,57.18345934458699,-2.551736710727994,-4.4805575369663355
2023-02-09,478.56591796875,489.5614795565564,475.60897738919454,486.6143098878783,802134,462.5519088745117,,55.977715505737926,-0.9846021957968674,-3.781366468732442
2023-02-10,475.44256591796875,478.79117995586205,469.97907234931245,476.93085210390564,682907,462.1088562011719,,53.547847130661815,0.0052739949934448305,-3.024038375987265
2023-02-13,462.5279235839844,477.8022183234581,460.88297425164984,470.967958976824,309789,461.36863861083987,,48.37152890488978,-0.2494699618845857,-2.4691246931667292
2023-02-14,451.9142150878906,466.9437593265012,450.6021938349941,466.9437593265012,480563,461.5404739379883,,44.93008857101428,-1.292890321384732,-2.23387781881033
2023-02-15,463.3406066894531,466.0625675484038,448.9279143297125,449.41747585024655,456048,461.17281341552734,,49.66238528616198,-1.1841440898555788,-2.02393107301938
2023-02-16,464.15325927734375,473.3080655614126,462.14606902296754,465.1813563845924,538151,460.8673263549805,,55.34342301418127,-1.0206225442975096,-1.8232693672750062
2023-02-17,469.8615417480469,473.40596216476644,460.1878018974979,467.03186198524685,345703,460.97894592285155,,62.714198155321114,-0.42551478251590424,-1.543718450323186
2023-02-20,477.17559814453125,484.66588308890357,471.0560794186612,471.937284139094,742849,461.39703063964845,,63.24632806185348,0.629044399027066,-1.1091658804531357
2023-02-21,485.938720703125,489.0719261763595,474.972561307728,479.280696423079,626151,462.39916229248047,,67.14563524643384,2.1471498946647785,-0.45790272542955285
2023-02-22,487.21160888671875,493.9675515844271,485.6450061167014,488.58237510531046,528514,463.59956817626954,,65.82345621085702,3.413620780312442,0.3164019757188462
2023-02-23,482.9524230957031,486.52621609436846,476.83290430330953,485.6450113643563,337554,464.5390365600586,,67.25711278944385,4.027204279695411,1.0585624365141593
2023-02-24,483.872802734375,485.1554514871229,478.8303252086337,483.6867669720257,226807,466.11689453125,,66.76450893303894,4.535458624693547,1.7539416741500369
2023-02-27,483.4126281738281,488.5823966262784,479.7702892722974,482.5118218302393,159271,468.1529815673828,,56.41847889450863,4.8452683759197726,2.372207014503984
2023-02-28,469.46990966796875,489.30692145056565,465.96463257347347,479.81921713210744,612324,469.20358123779295,,42.06756280621508,3.9205404269724227,2.681873696997672
2023-03-01,466.95355224609375,470.95816171955045,458.3274810299835,468.99011493315317,526911,470.22872161865234,,43.09181789068009,2.950624884291699,2.7356239344564774
2023-03-02,463.16436767578125,473.89554774580944,461.6565098391511,468.89224339219004,412386,470.778010559082,,42.75312511257611,1.8548230559637204,2.5594637587579263
2023-03-03,472.97515869140625,474.7277972453588,460.29550376317286,463.12518360392477,492129,472.14878234863284,,56.400716029097374,1.7577784788226154,2.3991267027708645
2023-03-06,473.81719970703125,479.7408817098097,472.15267870965033,475.8537623325741,362806,473.4353485107422,,65.24465854855256,1.728886102208378,2.2650785826583673
2023-03-07,475.54046630859375,477.34204909915917,471.0169226883043,473.9053475806267,229153,473.5709564208984,,59.81720425354474,1.8240157798892938,2.176866022104553
2023-03-08,477.11688232421875,480.74942049544455,476.6958367009863,477.32248979944853,181600,473.27036743164064,,60.30513277084233,2.003515058180483,2.142195829319739
2023-03-09,476.8622741699219,480.7493936806438,475.85377867371255,478.6932294016401,260659,473.18518524169923,,56.09340170126501,2.10100569344263,2.1339578021443177
2023-03-10,482.2474670410156,483.67697830501567,470.9581796471862,476.9308361343971,382764,473.5254302978516,470.3943896484375,54.567907478125875,2.583032195761632,2.2237726808677807
2023-03-13,482.002685546875,488.58239352462965,481.7285322928212,485.35129946753403,408102,474.4991683959961,470.646416015625,45.81254910618624,2.911725294105622,2.361363203515349
2023-03-14,484.1861267089844,486.6241334294078,481.7285184049671,481.93412586946397,286178,476.1127639770508,470.87651000976564,46.84243951876178,3.3102439647814776,2.5511393557685746
2023-03-15,479.0065612792969,485.5960699091343,473.8955379598012,481.8362112470425,337970,476.896061706543,471.0055584716797,45.95950315807368,3.1715654079309843,2.6752245662010568
2023-03-16,474.5124206542969,482.1593694801926,473.5039250821886,478.6932654278982,426471,477.4140197753906,470.9240960693359,41.06879440182491,2.668263976974856,2.673832448355817
2023-03-17,456.5160827636719,478.7911302336419,449.9951202263681,474.5123676543501,4075478,476.7467468261719,470.3252648925781,30.77138229375204,0.8079266255265907,2.3006512837899717
2023-03-20,461.0396423339844,464.09450131380515,458.13164582810447,459.11076882832714,232295,475.93994903564453,469.92793701171877,43.035102962066134,-0.29795602456351844,1.7809298221192738
2023-03-21,459.80596923828125,463.12521077866256,458.2295954427359,463.10563907428616,194626,474.63331146240233,469.3588708496094,43.966960627033025,-1.2594054586268157,1.172862765970056
2023-03-22,453.4808044433594,461.646686551104,452.4527372614831,460.18780286546985,176961,472.9467712402344,468.6989410400391,42.161974965628005,-2.5028971588852187,0.43771078099900096
2023-03-23,453.4808044433594,453.4808044433594,453.4808044433594,453.4808044433594,0,471.4731903076172,468.02040893554687,31.241788762181415,-3.4486197484450827,-0.3395553248898158
